Date,Year,Month,Quarter,DayOfWeek,Open,High,Low,Close,Volume,Daily_Return_Pct,Cumulative_Return_Pct,Annual_Return_Pct,Volatility_21D,SMA_7,SMA_21,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI_14,BB_Upper,BB_Mid,BB_Lower,BB_Width,ATR_14,OBV
1987-02-13,1987,2,1,Friday,275.62,280.91,275.01,279.7,184400000,1.4803,164.47,13.49,0.9597,278.18,274.43,260.93,246.38,276.39,271.33,5.06,5.7034,-0.6434,65.49,282.81,274.83,266.85,0.0581,3.79,11241550000.0
1987-02-17,1987,2,1,Tuesday,279.7,285.49,279.7,285.49,187800000,2.0701,169.94,15.84,1.0386,278.8,275.34,261.58,246.63,277.79,272.38,5.41,5.6447,-0.2347,71.38,284.5,275.64,266.78,0.0643,3.93,11429350000.0
1987-02-18,1987,2,1,Wednesday,285.49,287.55,282.97,285.42,218200000,-0.0245,169.88,15.81,1.0242,279.57,276.11,262.26,246.87,278.96,273.34,5.62,5.6398,-0.0198,71.22,285.77,276.46,267.15,0.0674,3.98,11211150000.0
1987-02-19,1987,2,1,Thursday,285.42,286.24,283.84,285.57,181500000,0.0526,170.02,15.87,1.0217,280.63,276.89,262.95,247.11,279.98,274.25,5.73,5.6578,0.0722,71.37,286.57,277.35,268.12,0.0665,3.87,11392650000.0
1987-02-20,1987,2,1,Friday,285.57,285.98,284.31,285.48,175800000,-0.0315,169.93,15.84,1.0107,282.12,277.73,263.68,247.36,280.83,275.08,5.75,5.6763,0.0737,71.13,287.68,277.93,268.17,0.0702,3.71,11216850000.0
1987-02-23,1987,2,1,Monday,285.48,285.5,279.37,282.38,170500000,-1.0859,167.0,14.58,0.9489,282.81,278.14,264.3,247.59,281.06,275.62,5.44,5.629,-0.189,63.43,287.75,278.54,269.33,0.0661,3.88,11046350000.0
1987-02-24,1987,2,1,Tuesday,282.38,283.33,281.45,282.88,151300000,0.1771,167.47,14.78,0.8809,283.85,278.75,265.0,247.81,281.34,276.16,5.18,5.5392,-0.3592,64.1,287.58,279.2,270.82,0.06,3.74,11197650000.0
1987-02-25,1987,2,1,Wednesday,282.88,285.35,282.14,284.0,184100000,0.3959,168.53,15.24,0.8766,284.46,279.43,265.73,248.04,281.75,276.74,5.01,5.4334,-0.4234,65.63,287.94,279.72,271.49,0.0588,3.7,11381750000.0
1987-02-26,1987,2,1,Thursday,284.0,284.4,280.73,282.96,165800000,-0.3662,167.55,14.81,0.8346,284.1,279.87,266.43,248.28,281.94,277.2,4.74,5.2947,-0.5547,62.95,288.18,280.09,272.01,0.0577,3.7,11215950000.0
1987-02-27,1987,2,1,Friday,282.96,284.55,282.77,284.2,142800000,0.4382,168.72,15.32,0.831,283.92,280.29,267.11,248.51,282.29,277.72,4.57,5.1498,-0.5798,64.8,288.38,280.59,272.8,0.0555,3.56,11358750000.0
1987-03-02,1987,3,1,Monday,284.17,284.83,282.3,283.0,156700000,-0.4222,167.59,14.83,0.831,283.56,280.71,267.82,248.75,282.4,278.11,4.29,4.9778,-0.6878,61.59,288.26,281.04,273.82,0.0514,3.49,11202050000.0
1987-03-03,1987,3,1,Tuesday,283.0,284.19,282.92,284.12,149200000,0.3958,168.65,15.29,0.8312,283.36,281.18,268.57,249.01,282.66,278.56,4.1,4.8022,-0.7022,63.41,288.43,281.42,274.42,0.0498,3.33,11351250000.0
1987-03-04,1987,3,1,Wednesday,284.12,288.62,284.12,288.62,198400000,1.5838,172.9,17.11,0.8747,284.25,281.76,269.34,249.29,283.58,279.3,4.28,4.6978,-0.4178,69.63,289.27,282.05,274.83,0.0512,3.41,11549650000.0
1987-03-05,1987,3,1,Thursday,288.62,291.24,288.6,290.52,205400000,0.6583,174.7,17.88,0.8755,285.35,282.46,270.18,249.56,284.65,280.13,4.52,4.6622,-0.1422,71.81,290.64,282.6,274.55,0.0569,3.36,11755050000.0
1987-03-06,1987,3,1,Friday,290.52,290.67,288.77,290.66,181600000,0.0482,174.83,17.94,0.8408,286.3,282.98,271.07,249.83,285.57,280.91,4.66,4.6618,-0.0018,71.97,291.85,283.07,274.3,0.062,3.25,11936650000.0
1987-03-09,1987,3,1,Monday,290.66,290.66,287.12,288.3,165400000,-0.8119,172.6,16.98,0.8638,287.06,283.32,271.9,250.07,285.99,281.46,4.53,4.6354,-0.1054,65.26,292.44,283.48,274.53,0.0632,3.27,11771250000.0
1987-03-10,1987,3,1,Tuesday,288.3,290.87,287.89,290.86,174800000,0.888,175.02,18.02,0.8706,288.01,283.84,272.78,250.32,286.74,282.16,4.58,4.6243,-0.0443,68.67,293.28,284.12,274.96,0.0645,3.25,11946050000.0
1987-03-11,1987,3,1,Wednesday,290.87,292.51,289.33,290.31,186900000,-0.1891,174.5,17.8,0.8531,289.06,284.41,273.69,250.55,287.29,282.76,4.53,4.6055,-0.0755,67.15,293.38,284.88,276.38,0.0597,3.25,11759150000.0
1987-03-12,1987,3,1,Thursday,290.33,291.91,289.66,291.22,174500000,0.3135,175.36,18.17,0.7978,290.07,285.18,274.65,250.77,287.89,283.39,4.5,4.5844,-0.0844,68.4,293.78,285.57,277.35,0.0575,3.18,11933650000.0
1987-03-13,1987,3,1,Friday,291.22,291.79,289.88,289.89,150900000,-0.4567,174.1,17.63,0.7997,290.25,285.77,275.6,250.98,288.2,283.87,4.33,4.5335,-0.2035,64.53,293.24,286.28,279.32,0.0486,3.09,11782750000.0
1987-03-16,1987,3,1,Monday,289.88,289.89,286.64,288.23,134900000,-0.5726,172.53,16.95,0.7934,289.92,286.37,276.44,251.19,288.21,284.19,4.02,4.4308,-0.4108,59.97,292.98,286.71,280.43,0.0438,3.1,11647850000.0
1987-03-17,1987,3,1,Tuesday,288.09,292.47,287.96,292.47,177300000,1.471,176.54,18.67,0.7927,290.18,286.98,277.24,251.42,288.86,284.8,4.06,4.3566,-0.2966,66.49,293.8,287.05,280.31,0.047,3.2,11825150000.0
1987-03-18,1987,3,1,Wednesday,292.49,294.58,290.87,292.78,198100000,0.106,176.83,18.8,0.6692,290.82,287.33,278.04,251.66,289.46,285.4,4.06,4.2973,-0.2373,66.91,294.58,287.42,280.26,0.0498,3.24,12023250000.0
1987-03-19,1987,3,1,Thursday,292.73,294.46,292.26,294.08,166100000,0.444,178.06,19.33,0.6718,291.28,287.74,278.82,251.91,290.17,286.04,4.13,4.2639,-0.1339,68.7,295.54,287.85,280.16,0.0534,3.16,12189350000.0
1987-03-20,1987,3,1,Friday,294.08,298.17,294.08,298.17,234000000,1.3908,181.93,20.99,0.7241,292.41,288.34,279.63,252.17,291.4,286.94,4.46,4.3031,0.1569,73.54,297.35,288.48,279.61,0.0615,3.23,12423350000.0
1987-03-23,1987,3,1,Monday,298.16,301.17,297.5,301.16,189100000,1.0028,184.76,22.2,0.7419,293.83,289.09,280.48,252.45,292.91,287.99,4.92,4.4265,0.4935,76.41,299.47,289.42,279.37,0.0694,3.26,12612450000.0
1987-03-24,1987,3,1,Tuesday,301.17,301.92,300.14,301.64,189900000,0.1594,185.21,22.39,0.676,295.5,290.0,281.31,252.76,294.25,289.0,5.25,4.5912,0.6588,76.85,301.3,290.36,279.42,0.0754,3.15,12802350000.0
1987-03-25,1987,3,1,Wednesday,301.52,301.85,299.36,300.38,171300000,-0.4177,184.02,21.88,0.6944,297.24,290.84,282.12,253.06,295.19,289.84,5.35,4.7429,0.6071,73.04,302.56,291.18,279.8,0.0782,3.11,12631050000.0
1987-03-26,1987,3,1,Thursday,300.39,302.72,300.38,300.93,196000000,0.1831,184.54,22.11,0.6943,298.45,291.64,282.88,253.36,296.08,290.67,5.41,4.8763,0.5337,73.66,303.56,292.08,280.59,0.0786,3.05,12827050000.0
1987-03-27,1987,3,1,Friday,300.96,301.41,296.06,296.13,184400000,-1.5951,180.0,20.16,0.7957,298.93,292.27,283.5,253.64,296.08,291.07,5.01,4.9031,0.1069,60.68,303.66,292.67,281.68,0.0751,3.22,12642650000.0
1987-03-30,1987,3,1,Monday,296.1,296.13,286.69,289.2,208400000,-2.3402,173.45,17.35,0.9696,298.23,292.51,283.95,253.85,295.02,290.93,4.09,4.7405,-0.6505,47.64,303.14,292.98,282.82,0.0694,3.66,12434250000.0
1987-03-31,1987,3,1,Tuesday,289.21,291.87,289.07,291.7,171800000,0.8645,175.81,18.36,0.9764,297.31,292.92,284.4,254.08,294.51,290.99,3.52,4.4964,-0.9764,51.67,302.66,293.36,284.07,0.0634,3.6,12606050000.0
1987-04-01,1987,4,2,Wednesday,291.59,292.38,288.34,292.38,182600000,0.2331,176.46,18.64,0.975,296.05,293.32,284.87,254.32,294.18,291.09,3.09,4.2151,-1.1251,52.74,302.59,293.55,284.51,0.0616,3.63,12788650000.0
1987-04-02,1987,4,2,Thursday,292.41,294.47,292.02,293.63,183000000,0.4275,177.64,19.14,0.9206,294.91,293.55,285.38,254.56,294.1,291.28,2.82,3.9361,-1.1161,54.72,302.63,293.71,284.78,0.0608,3.55,12971650000.0
1987-04-03,1987,4,2,Friday,293.64,301.3,292.3,300.41,213400000,2.309,184.05,21.89,1.0352,294.91,294.03,285.91,254.85,295.07,291.96,3.11,3.7709,-0.6609,63.62,303.48,294.19,284.91,0.0631,3.94,13185050000.0
1987-04-06,1987,4,2,Monday,300.46,302.21,300.41,301.95,173700000,0.5126,185.5,22.52,1.0376,295.06,294.56,286.55,255.12,296.13,292.7,3.43,3.7027,-0.2727,65.29,304.34,294.88,285.41,0.0642,3.78,13358750000.0
1987-04-07,1987,4,2,Tuesday,301.94,303.65,296.67,296.69,186400000,-1.742,180.53,20.39,1.1003,295.14,294.96,287.09,255.37,296.22,292.99,3.23,3.6082,-0.3782,55.86,304.47,295.17,285.87,0.063,4.01,13172350000.0
1987-04-08,1987,4,2,Wednesday,296.72,299.2,295.18,297.26,179800000,0.1921,181.07,20.62,1.0871,296.29,295.27,287.56,255.63,296.38,293.31,3.07,3.5005,-0.4305,56.59,304.57,295.52,286.46,0.0613,4.01,13352150000.0
1987-04-09,1987,4,2,Thursday,297.25,297.71,291.5,292.86,180300000,-1.4802,176.91,18.83,1.14,296.45,295.39,287.91,255.85,295.83,293.28,2.55,3.3104,-0.7604,49.74,304.52,295.6,286.68,0.0604,4.17,13171850000.0
1987-04-10,1987,4,2,Friday,292.82,293.74,290.94,292.49,169500000,-0.1263,176.56,18.68,1.139,296.47,295.45,288.28,256.06,295.32,293.22,2.1,3.0683,-0.9683,49.2,304.37,295.73,287.09,0.0584,4.07,13002350000.0
1987-04-13,1987,4,2,Monday,292.48,293.36,285.62,285.62,181000000,-2.3488,170.06,15.89,1.2487,295.33,295.25,288.51,256.24,293.83,292.65,1.18,2.6907,-1.5107,40.43,304.78,295.6,286.42,0.0621,4.33,12821350000.0
1987-04-14,1987,4,2,Tuesday,285.61,285.62,275.67,279.16,266500000,-2.2617,163.96,13.27,1.3346,292.29,294.81,288.56,256.39,291.57,291.65,-0.08,2.1365,-2.2165,34.25,306.64,294.93,283.22,0.0794,4.73,12554850000.0
1987-04-15,1987,4,2,Wednesday,279.17,285.14,279.16,284.44,198200000,1.8914,168.95,15.41,1.3629,289.79,294.43,288.73,256.55,290.47,291.12,-0.65,1.5792,-2.2292,42.05,307.11,294.51,281.92,0.0855,4.82,12753050000.0
1987-04-16,1987,4,2,Thursday,284.45,289.57,284.44,286.91,189600000,0.8684,171.28,16.42,1.3793,288.39,294.15,288.88,256.72,289.93,290.81,-0.88,1.0874,-1.9674,45.32,307.2,294.16,281.11,0.0887,4.85,12942650000.0
1987-04-20,1987,4,2,Monday,286.91,288.36,284.55,286.09,139100000,-0.2858,170.51,16.08,1.3745,286.8,293.77,288.98,256.89,289.34,290.46,-1.12,0.6459,-1.7659,44.42,306.93,293.55,280.17,0.0912,4.77,12803550000.0
1987-04-21,1987,4,2,Tuesday,285.88,293.07,282.89,293.07,191300000,2.4398,177.11,18.92,1.4492,286.83,293.53,289.24,257.14,289.91,290.65,-0.74,0.3687,-1.1087,52.95,306.04,293.15,280.26,0.0879,5.16,12994850000.0
1987-04-22,1987,4,2,Wednesday,293.05,293.46,286.98,287.19,185900000,-2.0063,171.55,16.53,1.4859,286.07,292.86,289.42,257.36,289.49,290.4,-0.91,0.113,-1.023,46.48,304.93,292.42,279.92,0.0855,5.25,12808950000.0
1987-04-23,1987,4,2,Thursday,287.19,289.12,284.28,286.82,173900000,-0.1288,171.2,16.38,1.4836,286.24,292.16,289.65,257.58,289.08,290.13,-1.05,-0.1196,-0.9304,46.1,303.9,291.75,279.6,0.0833,5.22,12635050000.0
1987-04-24,1987,4,2,Friday,286.81,286.82,281.18,281.52,178000000,-1.8478,166.19,14.23,1.525,286.58,291.26,289.73,257.78,287.92,289.49,-1.57,-0.4097,-1.1603,40.92,302.94,290.78,278.61,0.0837,5.25,12457050000.0
1987-04-27,1987,4,2,Monday,281.52,284.45,276.22,281.83,222700000,0.1101,166.48,14.36,1.5239,286.2,290.35,289.86,257.97,286.98,288.93,-1.95,-0.7178,-1.2322,41.33,302.57,290.06,277.55,0.0863,5.47,12679750000.0
1987-04-28,1987,4,2,Tuesday,281.83,285.95,281.83,282.51,180100000,0.2413,167.12,14.63,1.4984,285.58,289.7,289.91,258.2,286.29,288.45,-2.16,-1.0062,-1.1538,42.29,302.69,289.73,276.77,0.0895,5.37,12859850000.0
1987-04-29,1987,4,2,Wednesday,282.58,286.42,282.58,284.57,173600000,0.7292,169.07,15.47,1.4286,285.36,289.48,289.89,258.45,286.03,288.16,-2.13,-1.231,-0.899,45.21,302.49,289.37,276.25,0.0907,5.26,13033450000.0
1987-04-30,1987,4,2,Thursday,284.58,290.08,284.57,288.36,183100000,1.3318,172.66,17.01,1.4474,284.69,289.32,289.95,258.72,286.39,288.18,-1.79,-1.3428,-0.4472,50.2,302.22,289.17,276.12,0.0903,5.28,13216550000.0
1987-05-01,1987,5,2,Friday,286.99,289.71,286.52,288.03,160100000,-0.1144,172.34,16.87,1.446,284.81,289.11,290.0,258.98,286.64,288.17,-1.53,-1.3802,-0.1498,49.78,301.78,288.89,276.0,0.0892,5.13,13056450000.0
1987-05-04,1987,5,2,Monday,288.02,289.99,286.39,289.36,140600000,0.4618,173.6,17.41,1.4466,285.17,288.91,290.08,259.24,287.06,288.25,-1.19,-1.3422,0.1522,51.56,300.04,288.34,276.63,0.0812,5.02,13197050000.0
1987-05-05,1987,5,2,Tuesday,289.36,295.4,289.34,295.34,192300000,2.0666,179.25,19.84,1.4276,287.14,288.67,290.34,259.54,288.33,288.78,-0.45,-1.1637,0.7137,58.66,298.39,288.01,277.62,0.0721,5.1,13389350000.0
1987-05-06,1987,5,2,Wednesday,295.35,296.19,293.6,295.47,196600000,0.044,179.38,19.89,1.4217,289.09,288.36,290.59,259.82,289.43,289.28,0.15,-0.901,1.051,58.8,298.12,287.95,277.77,0.0707,4.92,13585950000.0
1987-05-07,1987,5,2,Thursday,295.45,296.8,294.07,294.71,215200000,-0.2572,178.66,19.58,1.3716,290.83,288.27,290.8,260.1,290.24,289.68,0.56,-0.6088,1.1688,57.56,297.56,287.82,278.08,0.0677,4.76,13370750000.0
1987-05-08,1987,5,2,Friday,294.73,296.18,291.73,293.37,161900000,-0.4547,177.39,19.04,1.3738,292.09,288.08,291.01,260.38,290.72,289.95,0.77,-0.333,1.103,55.35,297.64,287.84,278.04,0.0681,4.74,13208850000.0
1987-05-11,1987,5,2,Monday,293.37,298.69,291.55,291.57,203700000,-0.6136,175.69,18.31,1.3415,292.55,288.02,291.16,260.64,290.85,290.07,0.78,-0.1104,0.8904,52.43,297.51,287.8,278.08,0.0675,4.91,13005150000.0
1987-05-12,1987,5,2,Tuesday,291.57,293.3,290.18,293.3,155300000,0.5933,177.33,19.01,1.3476,293.3,288.06,291.37,260.92,291.23,290.31,0.92,0.0957,0.8243,54.89,298.14,288.18,278.22,0.0691,4.78,13160450000.0
1987-05-13,1987,5,2,Wednesday,293.31,294.54,290.74,293.98,171000000,0.2318,177.97,19.29,1.2334,293.96,288.46,291.56,261.22,291.65,290.58,1.07,0.2905,0.7795,55.86,298.24,288.92,279.6,0.0645,4.71,13331450000.0
1987-05-14,1987,5,2,Thursday,293.98,295.1,292.95,294.24,152000000,0.0884,178.21,19.39,1.104,293.81,289.18,291.68,261.51,292.05,290.85,1.2,0.4724,0.7276,56.24,298.77,289.41,280.06,0.0646,4.53,13483450000.0
1987-05-15,1987,5,2,Friday,294.23,294.24,287.11,287.43,180800000,-2.3144,171.78,16.63,1.172,292.66,289.32,291.61,261.77,291.34,290.6,0.74,0.5259,0.2141,45.11,298.77,289.44,280.11,0.0645,4.72,13302650000.0
1987-05-18,1987,5,2,Monday,287.43,287.43,282.57,286.65,174200000,-0.2714,171.04,16.31,1.1588,291.51,289.31,291.53,262.03,290.62,290.31,0.31,0.4827,-0.1727,44.03,298.76,289.47,280.18,0.0642,4.73,13128450000.0
1987-05-19,1987,5,2,Tuesday,286.66,287.39,278.83,279.62,175400000,-2.4525,164.39,13.46,1.2763,289.54,289.0,291.36,262.24,288.93,289.52,-0.59,0.2682,-0.8582,35.76,298.9,288.79,278.69,0.07,5.0,12953050000.0
1987-05-20,1987,5,2,Wednesday,279.62,280.89,277.01,278.21,206800000,-0.5043,163.06,12.89,1.1373,287.63,288.29,291.11,262.45,287.28,288.68,-1.4,-0.0654,-1.3346,34.37,299.49,288.34,277.2,0.0773,4.92,12746250000.0
1987-05-21,1987,5,2,Thursday,278.23,282.31,278.21,280.17,164800000,0.7045,164.91,13.68,1.0793,285.76,287.96,290.9,262.67,286.18,288.05,-1.87,-0.4264,-1.4436,37.99,299.73,288.01,276.29,0.0814,4.86,12911050000.0
1987-05-22,1987,5,2,Friday,280.17,283.33,280.17,282.16,135800000,0.7103,166.79,14.49,1.0941,284.07,287.73,290.72,262.89,285.57,287.61,-2.04,-0.7491,-1.2909,41.51,299.69,288.04,276.39,0.0809,4.74,13046850000.0
1987-05-26,1987,5,2,Tuesday,282.16,289.11,282.16,289.11,152500000,2.4631,173.36,17.31,1.1475,283.34,288.09,290.71,263.15,286.11,287.72,-1.61,-0.9213,-0.6887,51.82,299.69,288.41,277.13,0.0782,4.9,13199350000.0
1987-05-27,1987,5,2,Wednesday,289.07,290.78,288.19,288.73,171400000,-0.1314,173.0,17.16,1.1489,283.52,288.42,290.72,263.39,286.51,287.8,-1.29,-0.995,-0.295,51.29,299.65,288.72,277.79,0.0757,4.73,13027950000.0
1987-05-28,1987,5,2,Thursday,288.73,291.5,286.33,290.76,153800000,0.7031,174.92,17.98,1.1557,284.11,288.82,290.68,263.63,287.17,288.02,-0.85,-0.966,0.116,54.01,299.82,289.03,278.24,0.0747,4.76,13181750000.0
1987-05-29,1987,5,2,Friday,290.77,292.87,289.7,290.1,153500000,-0.227,174.3,17.71,1.1503,285.61,289.08,290.63,263.85,287.62,288.17,-0.55,-0.8828,0.3328,52.97,299.91,289.12,278.32,0.0747,4.65,13028250000.0
1987-06-01,1987,6,2,Monday,290.12,291.96,289.23,289.83,149300000,-0.0931,174.05,17.6,1.1154,287.27,289.15,290.54,264.07,287.96,288.29,-0.33,-0.7722,0.4422,52.53,299.99,289.21,278.42,0.0746,4.51,12878950000.0
1987-06-02,1987,6,2,Tuesday,289.82,290.94,286.93,288.46,153400000,-0.4727,172.75,17.05,1.1204,288.45,289.17,290.35,264.28,288.04,288.31,-0.27,-0.6718,0.4018,50.23,299.95,289.16,278.37,0.0746,4.48,12725550000.0
1987-06-03,1987,6,2,Wednesday,288.56,293.47,288.56,293.47,164200000,1.7368,177.49,19.08,1.179,290.07,289.37,290.2,264.51,288.87,288.69,0.18,-0.5014,0.6814,57.54,299.66,289.07,278.47,0.0733,4.52,12889750000.0
1987-06-04,1987,6,2,Thursday,293.46,295.09,292.76,295.09,140300000,0.552,179.02,19.74,1.0943,290.92,289.35,290.07,264.75,289.83,289.16,0.67,-0.2672,0.9372,59.61,299.6,289.05,278.5,0.073,4.36,13030050000.0
1987-06-05,1987,6,2,Friday,295.11,295.11,292.8,293.45,129100000,-0.5558,177.47,19.07,1.1009,291.59,289.26,289.93,264.97,290.39,289.48,0.91,-0.0317,0.9417,56.61,299.41,288.98,278.56,0.0722,4.21,12900950000.0
1987-06-08,1987,6,2,Monday,293.46,297.03,291.55,296.72,136400000,1.1143,180.56,20.4,1.1269,292.45,289.35,289.84,265.2,291.36,290.02,1.34,0.2426,1.0974,60.84,299.97,289.15,278.33,0.0748,4.3,13037350000.0
1987-06-09,1987,6,2,Tuesday,296.72,297.59,295.9,297.28,164200000,0.1887,181.09,20.62,1.1216,293.47,289.54,289.87,265.44,292.27,290.55,1.72,0.5381,1.1819,61.54,300.81,289.44,278.06,0.0786,4.12,13201550000.0
1987-06-10,1987,6,2,Wednesday,297.28,300.81,295.66,297.47,197400000,0.0639,181.27,20.7,1.1107,294.56,289.82,290.03,265.69,293.07,291.07,2.0,0.8305,1.1695,61.78,301.46,289.65,277.83,0.0816,4.19,13398950000.0
1987-06-11,1987,6,2,Thursday,297.5,298.94,297.47,298.73,138900000,0.4236,182.46,21.21,1.1075,296.03,290.08,290.17,265.92,293.94,291.63,2.31,1.1264,1.1836,63.46,302.25,289.88,277.52,0.0853,4.0,13537850000.0
1987-06-12,1987,6,2,Friday,298.77,302.26,298.73,301.62,175100000,0.9674,185.19,22.39,1.1236,297.19,290.44,290.36,266.16,295.12,292.37,2.75,1.4511,1.2989,67.03,303.57,290.25,276.94,0.0917,3.96,13712950000.0
1987-06-15,1987,6,2,Monday,301.62,304.11,301.62,303.14,156900000,0.5039,186.63,23.0,1.1266,298.34,290.87,290.55,266.41,296.36,293.17,3.19,1.7989,1.3911,68.76,305.46,291.04,276.62,0.0991,3.86,13869850000.0
1987-06-16,1987,6,2,Tuesday,303.12,304.86,302.6,304.76,157800000,0.5344,188.16,23.66,0.9768,299.96,291.69,290.63,266.67,297.65,294.03,3.62,2.1631,1.4569,70.53,307.44,291.94,276.45,0.1062,3.74,14027650000.0
1987-06-17,1987,6,2,Wednesday,304.77,305.74,304.03,304.81,184700000,0.0164,188.21,23.68,0.9706,301.12,292.56,290.69,266.95,298.75,294.83,3.92,2.5145,1.4055,70.59,308.57,293.2,277.83,0.1048,3.6,14212350000.0
1987-06-18,1987,6,2,Thursday,304.78,306.13,303.38,305.69,168600000,0.2887,189.04,24.04,0.739,302.32,293.8,290.87,267.23,299.82,295.63,4.19,2.8496,1.3404,71.6,309.2,294.58,279.96,0.0993,3.54,14380950000.0
1987-06-19,1987,6,2,Friday,305.71,306.97,305.55,306.97,220500000,0.4187,190.25,24.56,0.7075,303.67,295.17,291.06,267.49,300.92,296.47,4.45,3.1697,1.2803,73.06,309.88,295.92,281.96,0.0943,3.39,14601450000.0
1987-06-22,1987,6,2,Monday,306.98,310.2,306.97,309.65,178200000,0.873,192.79,25.64,0.7112,305.23,296.57,291.4,267.79,302.26,297.45,4.81,3.4977,1.3123,75.85,310.96,297.29,283.63,0.0919,3.38,14779650000.0
1987-06-23,1987,6,2,Tuesday,309.66,310.27,307.48,308.43,194200000,-0.394,191.63,25.15,0.7338,306.21,297.82,291.72,268.09,303.21,298.26,4.95,3.7882,1.1618,72.18,312.22,298.26,284.3,0.0936,3.33,14585450000.0
1987-06-24,1987,6,2,Wednesday,308.44,308.91,306.32,306.86,153800000,-0.509,190.15,24.51,0.595,306.74,298.67,292.14,268.39,303.77,298.9,4.87,4.0046,0.8654,67.65,312.87,299.16,285.46,0.0916,3.28,14431650000.0
1987-06-25,1987,6,2,Thursday,306.87,309.44,306.86,308.96,173500000,0.6844,192.13,25.36,0.5931,307.34,299.63,292.74,268.7,304.57,299.64,4.93,4.1896,0.7404,70.34,313.85,300.07,286.3,0.0918,3.23,14605150000.0
1987-06-26,1987,6,2,Friday,308.94,308.96,306.36,307.16,150500000,-0.5826,190.43,24.63,0.6179,307.67,300.41,293.19,269.06,304.97,300.2,4.77,4.3057,0.4643,65.34,314.2,300.93,287.65,0.0882,3.19,14454650000.0
1987-06-29,1987,6,2,Monday,307.15,308.15,306.75,307.9,142500000,0.2409,191.13,24.93,0.6077,307.99,301.26,293.61,269.44,305.42,300.77,4.65,4.3746,0.2754,66.39,314.37,301.83,289.3,0.0831,3.06,14597150000.0
1987-06-30,1987,6,2,Tuesday,307.89,308.0,303.01,304.0,165500000,-1.2666,187.44,23.35,0.6923,307.57,301.93,293.97,269.8,305.2,301.01,4.19,4.3377,-0.1477,56.59,313.47,302.61,291.75,0.0718,3.2,14431650000.0
1987-07-01,1987,7,3,Wednesday,303.99,304.0,302.53,302.94,157000000,-0.3487,186.44,22.92,0.6865,306.61,302.62,294.17,270.16,304.85,301.15,3.7,4.2101,-0.5101,54.25,313.05,303.08,293.11,0.0658,3.07,14274650000.0
1987-07-02,1987,7,3,Thursday,302.96,306.34,302.94,305.63,154900000,0.888,188.98,24.01,0.615,306.21,303.2,294.54,270.53,304.97,301.49,3.48,4.0641,-0.5841,58.9,312.89,303.61,294.32,0.0612,3.1,14429550000.0
1987-07-06,1987,7,3,Monday,305.64,306.75,304.23,304.92,155000000,-0.2323,188.31,23.72,0.6161,305.93,303.67,294.9,270.89,304.96,301.74,3.22,3.8953,-0.6753,57.25,312.15,304.18,296.22,0.0524,3.05,14274550000.0
1987-07-07,1987,7,3,Tuesday,304.91,308.63,304.73,307.4,200700000,0.8133,190.66,24.73,0.6092,305.71,304.34,295.42,271.27,305.34,302.16,3.18,3.7522,-0.5722,61.33,311.98,304.72,297.46,0.0477,3.12,14475250000.0
1987-07-08,1987,7,3,Wednesday,307.41,308.48,306.01,308.29,207500000,0.2895,191.5,25.09,0.5744,305.87,304.89,295.95,271.64,305.79,302.61,3.18,3.6378,-0.4578,62.71,311.78,305.27,298.75,0.0427,3.07,14682750000.0
1987-07-09,1987,7,3,Thursday,308.3,309.56,307.42,307.52,195400000,-0.2498,190.77,24.78,0.5822,305.81,305.37,296.45,271.99,306.06,302.98,3.08,3.5262,-0.4462,60.69,311.22,305.77,300.32,0.0356,3.0,14487350000.0
1987-07-10,1987,7,3,Friday,307.55,308.4,306.96,308.37,172100000,0.2764,191.58,25.12,0.5822,306.44,305.89,296.92,272.36,306.41,303.38,3.03,3.427,-0.397,62.14,310.69,306.25,301.81,0.029,2.89,14659450000.0
1987-07-13,1987,7,3,Monday,308.41,308.41,305.49,307.63,152500000,-0.24,190.88,24.82,0.5859,307.11,306.32,297.31,272.73,306.6,303.69,2.91,3.3236,-0.4136,60.07,310.45,306.55,302.65,0.0254,2.89,14506950000.0
1987-07-14,1987,7,3,Tuesday,307.67,310.69,307.46,310.68,185900000,0.9915,193.76,26.06,0.5876,307.83,306.75,297.76,273.13,307.23,304.21,3.02,3.2629,-0.2429,65.22,310.9,306.93,302.96,0.0259,2.92,14692850000.0
1987-07-15,1987,7,3,Wednesday,310.67,312.08,309.07,310.42,202300000,-0.0837,193.51,25.96,0.5836,308.62,307.09,298.18,273.53,307.72,304.67,3.05,3.2203,-0.1703,64.45,311.33,307.21,303.09,0.0268,2.92,14490550000.0
1987-07-16,1987,7,3,Thursday,311.0,312.83,310.42,312.7,210900000,0.7345,195.67,26.88,0.5923,309.37,307.47,298.53,273.94,308.49,305.26,3.23,3.2222,0.0078,67.99,312.24,307.61,302.97,0.0301,2.89,14701450000.0
1987-07-17,1987,7,3,Friday,312.71,314.59,312.38,314.59,210000000,0.6044,197.46,27.65,0.6008,310.27,307.94,298.91,274.34,309.43,305.95,3.48,3.2738,0.2062,70.6,313.54,308.05,302.56,0.0356,2.84,14911450000.0
